CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Gender_Enc,Cluster,Segment,R_proxy,F_proxy,M_proxy,RFM_Segment
1970,Female,56,39.0,14.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
1971,Male,37,39.0,2.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
1972,Female,40,70.0,34.0,1,4,Loyal Customers,Low,Moderate,High,Loyal Customers
1973,Male,43,97.0,85.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
1974,Male,51,110.0,12.0,0,0,New Customers,Low,Low,High,New Customers
1975,Female,45,106.0,85.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
1976,Male,37,47.0,30.0,0,2,At-Risk / Churn,Low,Moderate,Moderate,At-Risk / Churn
1977,Female,49,99.0,69.0,1,3,VIP Customers,High,Low,High,VIP Customers
1978,Female,47,134.0,16.0,1,0,New Customers,Low,Low,High,New Customers
1979,Female,31,55.0,37.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
1980,Male,18,37.0,39.0,0,2,At-Risk / Churn,Moderate,High,Low,At-Risk / Churn
1981,Male,43,32.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
1982,Male,30,47.0,43.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
1983,Male,58,123.0,27.0,0,0,New Customers,Low,Low,High,New Customers
1984,Male,64,106.0,35.0,0,0,New Customers,Moderate,Low,High,New Customers
1985,Female,38,31.0,15.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
1986,Female,37,27.0,12.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
1987,Female,37,28.0,85.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
1988,Male,49,102.0,31.0,0,0,New Customers,Low,Low,High,New Customers
1989,Female,63,102.0,35.0,1,0,New Customers,Moderate,Low,High,New Customers
1990,Female,18,59.0,69.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
1991,Female,21,43.0,75.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
1992,Female,45,31.0,20.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
1993,Female,18,39.0,73.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
1994,Female,50,28.0,25.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
1995,Female,18,40.0,100.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
1996,Male,26,43.0,82.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
1997,Male,18,64.0,38.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
1998,Female,56,15.0,18.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
1999,Male,70,33.0,20.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2000,Female,51,101.0,55.0,1,3,VIP Customers,Moderate,Low,High,VIP Customers
2001,Female,34,105.0,83.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2002,Female,44,101.0,86.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2003,Male,21,62.0,54.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2004,Male,26,95.0,81.0,0,3,VIP Customers,High,High,High,VIP Customers
2005,Female,39,83.0,84.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2006,Male,25,38.0,57.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2007,Male,57,127.0,17.0,0,0,New Customers,Low,Low,High,New Customers
2008,Female,25,37.0,75.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2009,Male,29,41.0,9.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
2010,Female,70,107.0,21.0,1,0,New Customers,Low,Low,High,New Customers
2011,Female,54,26.0,10.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2012,Male,57,20.0,28.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2013,Male,32,54.0,54.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2014,Male,48,40.0,27.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2015,Female,58,105.0,34.0,1,0,New Customers,Low,Low,High,New Customers
2016,Male,64,114.0,30.0,0,0,New Customers,Low,Low,High,New Customers
2017,Male,39,96.0,79.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2018,Female,30,51.0,71.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
2019,Female,47,41.0,34.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2020,Female,25,56.0,72.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
2021,Male,21,84.0,37.0,0,0,New Customers,Moderate,High,High,New Customers
2022,Female,48,126.0,43.0,1,0,New Customers,Moderate,Low,High,New Customers
2023,Male,38,55.0,53.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2024,Female,38,23.0,14.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2025,Male,46,129.0,31.0,0,0,New Customers,Low,Low,High,New Customers
2026,Female,45,79.0,73.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2027,Female,36,50.0,81.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2028,Male,32,83.0,87.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2029,Male,38,107.0,60.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2030,Male,25,35.0,81.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2031,Female,37,31.0,27.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2032,Female,43,97.0,42.0,1,0,New Customers,Moderate,Moderate,High,New Customers
2033,Female,45,110.0,7.0,1,0,New Customers,Low,Moderate,High,New Customers
2034,Male,36,74.0,35.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
2035,Male,25,28.0,72.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2036,Female,46,95.0,57.0,1,3,VIP Customers,Moderate,Low,High,VIP Customers
2037,Male,42,23.0,12.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2038,Male,46,27.0,16.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2039,Male,31,111.0,67.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2040,Female,36,126.0,77.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2041,Male,26,67.0,37.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2042,Male,62,94.0,32.0,0,0,New Customers,Low,Low,High,New Customers
2043,Male,35,103.0,29.0,0,0,New Customers,Low,Moderate,High,New Customers
2044,Female,59,36.0,15.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2045,Male,39,51.0,44.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2046,Female,23,42.0,66.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2047,Male,41,34.0,1.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2048,Male,30,33.0,69.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2049,Male,38,129.0,12.0,0,0,New Customers,Low,Moderate,High,New Customers
2050,Male,50,43.0,21.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2051,Male,38,118.0,1.0,0,0,New Customers,Low,Moderate,High,New Customers
2052,Male,39,92.0,51.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
2053,Female,46,31.0,10.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2054,Female,26,56.0,60.0,1,4,Loyal Customers,High,High,Moderate,Loyal Customers
2055,Female,28,54.0,45.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2056,Female,23,49.0,86.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
2057,Male,52,114.0,36.0,0,0,New Customers,Moderate,Low,High,New Customers
2058,Female,54,93.0,25.0,1,0,New Customers,Low,Low,High,New Customers
2059,Female,27,25.0,78.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2060,Female,58,98.0,49.0,1,0,New Customers,Moderate,Low,High,New Customers
2061,Female,58,39.0,8.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2062,Male,56,118.0,14.0,0,0,New Customers,Low,Low,High,New Customers
2063,Male,39,53.0,56.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2064,Female,52,105.0,16.0,1,0,New Customers,Low,Low,High,New Customers
2065,Female,38,34.0,25.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2066,Male,28,35.0,53.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2067,Female,18,86.0,79.0,1,3,VIP Customers,High,High,High,VIP Customers
2068,Female,37,114.0,68.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2069,Female,53,31.0,18.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2070,Male,33,123.0,84.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2071,Male,36,40.0,76.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
2072,Male,62,106.0,38.0,0,0,New Customers,Moderate,Low,High,New Customers
2073,Female,39,93.0,77.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2074,Male,44,41.0,62.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
2075,Female,36,82.0,32.0,1,0,New Customers,Low,Moderate,High,New Customers
2076,Male,21,57.0,56.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2077,Female,22,81.0,75.0,1,3,VIP Customers,High,High,High,VIP Customers
2078,Male,48,90.0,32.0,0,0,New Customers,Low,Low,High,New Customers
2079,Male,26,76.0,71.0,0,3,VIP Customers,High,High,High,VIP Customers
2080,Female,33,49.0,74.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2081,Male,64,31.0,31.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2082,Male,18,26.0,2.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
2083,Female,54,116.0,36.0,1,0,New Customers,Moderate,Low,High,New Customers
2084,Male,28,68.0,45.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2085,Male,40,132.0,35.0,0,0,New Customers,Moderate,Moderate,High,New Customers
2086,Male,67,129.0,38.0,0,0,New Customers,Moderate,Low,High,New Customers
2087,Male,23,39.0,22.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
2088,Male,18,36.0,70.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2089,Male,29,82.0,44.0,0,4,Loyal Customers,Moderate,High,High,Loyal Customers
2090,Female,34,92.0,80.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2091,Male,18,37.0,72.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2092,Male,29,45.0,37.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2093,Female,46,103.0,88.0,1,3,VIP Customers,High,Low,High,VIP Customers
2094,Male,57,129.0,24.0,0,0,New Customers,Low,Low,High,New Customers
2095,Female,50,80.0,73.0,1,3,VIP Customers,High,Low,High,VIP Customers
2096,Female,39,50.0,91.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2097,Female,56,130.0,57.0,1,0,New Customers,Moderate,Low,High,New Customers
2098,Male,21,43.0,86.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2099,Male,26,49.0,71.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
2100,Male,50,113.0,87.0,0,3,VIP Customers,High,Low,High,VIP Customers
2101,Male,28,68.0,65.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
2102,Male,59,122.0,51.0,0,0,New Customers,Moderate,Low,High,New Customers
2103,Female,65,38.0,27.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2104,Female,31,41.0,62.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
2105,Female,26,33.0,85.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2106,Male,37,109.0,61.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2107,Female,28,59.0,57.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2108,Female,20,74.0,50.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
2109,Female,43,119.0,87.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2110,Male,26,62.0,58.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2111,Female,46,19.0,19.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2112,Female,51,93.0,70.0,1,3,VIP Customers,High,Low,High,VIP Customers
2113,Male,44,24.0,9.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2114,Female,34,72.0,47.0,1,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
2115,Female,19,32.0,86.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2116,Female,54,22.0,4.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2117,Female,42,87.0,21.0,1,0,New Customers,Low,Moderate,High,New Customers
2118,Female,28,53.0,77.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
2119,Female,54,48.0,16.0,1,2,At-Risk / Churn,Low,Low,Moderate,At-Risk / Churn
2120,Female,21,65.0,50.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2121,Female,33,59.0,47.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2122,Female,48,123.0,11.0,1,0,New Customers,Low,Low,High,New Customers
2123,Female,32,45.0,47.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2124,Female,62,102.0,54.0,1,0,New Customers,Moderate,Low,High,New Customers
2125,Male,28,30.0,58.0,0,1,Discount Seekers,Moderate,High,Low,Discount Seekers
2126,Male,24,62.0,69.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
2127,Female,25,61.0,65.0,1,4,Loyal Customers,High,High,Moderate,Loyal Customers
2128,Male,42,32.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2129,Female,35,34.0,44.0,1,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
2130,Female,58,122.0,28.0,1,0,New Customers,Low,Low,High,New Customers
2131,Female,57,29.0,19.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2132,Female,52,23.0,9.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2133,Male,50,94.0,36.0,0,0,New Customers,Moderate,Low,High,New Customers
2134,Female,54,116.0,49.0,1,0,New Customers,Moderate,Low,High,New Customers
2135,Male,37,42.0,70.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
2136,Male,41,66.0,35.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2137,Male,36,37.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2138,Female,21,30.0,89.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2139,Male,44,34.0,19.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2140,Male,31,77.0,80.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2141,Female,33,71.0,43.0,1,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
2142,Male,55,107.0,35.0,0,0,New Customers,Moderate,Low,High,New Customers
2143,Male,30,45.0,97.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
2144,Female,33,88.0,63.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2145,Male,70,114.0,28.0,0,0,New Customers,Low,Low,High,New Customers
2146,Female,37,55.0,38.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2147,Male,33,110.0,37.0,0,0,New Customers,Moderate,Moderate,High,New Customers
2148,Female,35,99.0,68.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2149,Male,42,93.0,30.0,0,0,New Customers,Low,Moderate,High,New Customers
2150,Male,30,40.0,40.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2151,Male,54,77.0,74.0,0,3,VIP Customers,High,Low,High,VIP Customers
2152,Female,51,26.0,27.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2153,Male,19,41.0,100.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2154,Male,28,61.0,81.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
2155,Male,36,15.0,14.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2156,Female,44,105.0,59.0,1,3,VIP Customers,Moderate,Moderate,High,VIP Customers
2157,Female,40,21.0,21.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2158,Male,27,98.0,65.0,0,3,VIP Customers,High,High,High,VIP Customers
2159,Female,49,102.0,29.0,1,0,New Customers,Low,Low,High,New Customers
2160,Female,24,26.0,48.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2161,Female,25,33.0,54.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2162,Female,20,40.0,43.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2163,Male,52,80.0,81.0,0,3,VIP Customers,High,Low,High,VIP Customers
2164,Male,34,55.0,43.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2165,Female,39,110.0,36.0,1,0,New Customers,Moderate,Moderate,High,New Customers
2166,Female,41,76.0,33.0,1,4,Loyal Customers,Low,Moderate,High,Loyal Customers
2167,Female,24,39.0,58.0,1,1,Discount Seekers,Moderate,High,Low,Discount Seekers
2168,Male,59,29.0,28.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2169,Male,29,30.0,67.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2170,Male,43,97.0,89.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2171,Male,20,42.0,66.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2172,Male,53,46.0,23.0,0,2,At-Risk / Churn,Low,Low,Moderate,At-Risk / Churn
2173,Male,36,23.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2174,Male,22,76.0,42.0,0,4,Loyal Customers,Moderate,High,High,Loyal Customers
2175,Male,44,107.0,71.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2176,Male,42,61.0,67.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2177,Female,34,66.0,88.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2178,Male,18,43.0,72.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
2179,Female,25,25.0,85.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2180,Female,68,113.0,34.0,1,0,New Customers,Low,Low,High,New Customers
2181,Male,39,67.0,80.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2182,Female,32,87.0,71.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2183,Male,32,24.0,30.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2184,Female,37,94.0,96.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2185,Female,18,32.0,64.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2186,Female,40,35.0,35.0,1,2,At-Risk / Churn,Moderate,Moderate,Low,At-Risk / Churn
2187,Female,24,75.0,66.0,1,4,Loyal Customers,High,High,High,Loyal Customers
2188,Female,33,48.0,68.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2189,Female,28,28.0,83.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2190,Female,26,47.0,75.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
2191,Male,30,102.0,71.0,0,3,VIP Customers,High,High,High,VIP Customers
2192,Female,29,62.0,41.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2193,Female,23,41.0,57.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2194,Male,43,136.0,45.0,0,0,New Customers,Moderate,Moderate,High,New Customers
2195,Female,48,44.0,9.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2196,Female,40,95.0,19.0,1,0,New Customers,Low,Moderate,High,New Customers
2197,Male,43,108.0,34.0,0,0,New Customers,Low,Moderate,High,New Customers
2198,Male,18,59.0,63.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
2199,Male,50,115.0,12.0,0,0,New Customers,Low,Low,High,New Customers
2200,Female,36,92.0,72.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2201,Male,31,58.0,80.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
2202,Female,62,33.0,30.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2203,Male,61,95.0,28.0,0,0,New Customers,Low,Low,High,New Customers
2204,Female,48,21.0,22.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2205,Female,24,34.0,65.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2206,Male,32,60.0,46.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
2207,Male,19,77.0,92.0,0,3,VIP Customers,High,High,High,VIP Customers
2208,Male,35,78.0,54.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
2209,Female,50,77.0,70.0,1,3,VIP Customers,High,Low,High,VIP Customers
2210,Female,24,56.0,50.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2211,Male,27,47.0,92.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
2212,Female,23,48.0,44.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
2213,Female,44,27.0,24.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2214,Female,23,61.0,25.0,1,2,At-Risk / Churn,Low,High,Moderate,At-Risk / Churn
2215,Female,25,18.0,80.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2216,Female,38,81.0,88.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2217,Male,25,52.0,79.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
2218,Female,39,82.0,80.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2219,Male,32,72.0,67.0,0,4,Loyal Customers,High,Moderate,High,Loyal Customers
2220,Female,43,29.0,3.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2221,Female,23,27.0,64.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2222,Male,39,121.0,40.0,0,0,New Customers,Moderate,Moderate,High,New Customers
2223,Male,44,21.0,19.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2224,Male,48,118.0,70.0,0,3,VIP Customers,High,Low,High,VIP Customers
2225,Male,60,34.0,2.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
2226,Female,51,71.0,21.0,1,4,Loyal Customers,Low,Low,High,Loyal Customers
2227,Female,42,106.0,71.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
2228,Female,56,122.0,30.0,1,0,New Customers,Low,Low,High,New Customers
2229,Female,25,120.0,90.0,1,3,VIP Customers,High,High,High,VIP Customers
2230,Male,24,100.0,85.0,0,3,VIP Customers,High,High,High,VIP Customers
2231,Female,31,30.0,51.0,1,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
2232,Female,44,27.0,31.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2233,Male,24,44.0,53.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
2234,Male,20,78.0,51.0,0,4,Loyal Customers,Moderate,High,High,Loyal Customers
2235,Female,20,43.0,75.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
2236,Male,54,98.0,27.0,0,0,New Customers,Low,Low,High,New Customers
2237,Male,22,71.0,29.0,0,4,Loyal Customers,Low,High,High,Loyal Customers
2238,Male,31,38.0,1.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
2239,Female,40,48.0,23.0,1,2,At-Risk / Churn,Low,Moderate,Moderate,At-Risk / Churn
2240,Male,36,91.0,89.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
2241,Female,21,42.0,62.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
